"","address1","lon","lat"
"13797","238 MORNINGSTAR RD 10303",-74.1468515,40.6321037
"13798","6320 MARATHON PARKWAY 11362",-73.7314393,40.7519909
"13799","328 DOUGLASS ST 11217",-73.9825025,40.6796075
"13800","596 MANHATTAN AVENUE 11222",-73.950219,40.723103
"13801","272 SAND LANE 10305",-74.0685486,40.5927051
"13802","29 7 AVENUE SOUTH 10014",-74.0041407,40.7308299
"13803","TERMINAL 5 JFK INTERNATIONAL AIRPORT 11430",-73.7781391,40.6413111
"13804","653 11 AVENUE 10036",-73.995987,40.7645693
"13805","795 SOUTHERN BOULEVARD 10455",-73.8966524,40.8162031
"13806","456 LENOX AVENUE 10037",-73.9418677,40.8126047
"13807","261 BEACH 20TH ST 11691",-73.7541896,40.5965047
"13808","63 MONTROSE AVE 11206",-73.947452,40.7071619
"13809","178 LEXINGTON AVENUE 10016",-73.9813909,40.7444941
"13810","2703 CHURCH AVE 11226",-73.9523937,40.6506762
"13811","255 VESEY STREET 10282",-74.0152919,40.715015
"13812","1291 LEXINGTON AVE 10028",-73.9550604,40.779953
"13813","17373 106TH AVE 11433",-73.7831254,40.7020409
"13814","791 LYDIG AVE 10462",-73.864105,40.8544294
"13815","214 SMITH STREET 11201",-73.9922158,40.6844935
"13816","8503 WHITNEY AVENUE 11373",-73.8802254,40.7416282
"13817","4926 AVENUE K 11234",-73.9278244,40.6256513
"13818","122 E 42ND ST 10168",-73.976591,40.7511977
"13819","12 BRIGHTON 11TH ST 11235",-73.9564934,40.5822032
"13820","3706 EAST TREMONT AVENUE 10465",-73.8228302,40.8268764
"13821","3278 48TH ST 11103",-73.9143413,40.7540356
"13822","2555 STEINWAY STREET 11103",-73.9125547,40.7664824
"13823","125 W 44TH ST 10036",-73.984111,40.7568471
"13824","25402 ROCKAWAY BOULEVARD 11422",-73.7401309,40.6359265
"13825","839A PROSPECT AVE 10459",-73.9019161,40.8199807
"13826","1512 FULTON ST 11216",-73.9404095,40.6798902
"13827","328 W 15TH ST 10011",-74.0033492,40.7408127
"13828","2788 BROADWAY 10025",-73.9673998,40.802516
"13829","2089 AMSTERDAM AVE 10032",-73.9387633,40.8368457
"13830","966 LEXINGTON AVENUE 10021",-73.963198,40.7694587
"13831","2222 AVENUE U 11229",-73.9487179,40.5994799
"13832","73-17 WOODSIDE AVE 11377",-73.8909886,40.7432982
"13833","5654 RIVERDALE AVENUE 10471",-73.9041142,40.9057642
"13834","6605 13TH AVE 11219",-74.002147,40.6250816
"13835","152 WEST   31 STREET 10001",-73.9915678,40.7487393
"13836","417 9 AVENUE 10001",-73.9968647,40.7530594
"13837","12 POST COURT 11229",-73.9240788,40.5860339
"13838","801 BROADWAY 11206",-73.9400309,40.6998745
"13839","12500 NORTHERN BLVD 11368",-73.8496466,40.7589532
"13840","12006 LIBERTY AVENUE 11419",-73.822915,40.686426
"13841","376 NINTH STREET 11215",-73.9838715,40.6677559
"13842","37 WASHINGTON AVE 11205",-73.9674433,40.697398
"13843","1756 FOREST AVE 10303",-74.1471006,40.6248909
"13844","1270 SAINT NICHOLAS AVE 10033",-73.9368744,40.8443933
"13845","4410 AVENUE H 11234",-73.9336826,40.6323414
"13846","3078 CONEY ISLAND AVE 11235",-73.9601386,40.5810856
"13847","2222 HAVILAND AVENUE 10462",-73.8497176,40.8304811
"13848","685 KNICKERBOCKER AVENUE 11221",-73.9110124,40.6949182
"13849","119 W 31ST ST 10001",-73.9899536,40.7484905
"13850","374 WEST   11 STREET 10014",-74.0096653,40.735214
"13851","343 SMITH STREET 11231",-73.9946232,40.680253
"13852","359 VAN BRUNT STREET 11231",-74.0132893,40.6768414
"13853","50 EAST   86 STREET 10028",-73.9586967,40.7805119
"13854","5918 KISSENA BLVD 11355",-73.8153212,40.7402954
"13855","3108 36 AVENUE 11106",-73.929533,40.75625
"13856","3127 HULL AVENUE 10467",-73.8778161,40.8728542
"13857","0 138 ST & AMSTERDAM AVE 10031",-73.9362545,40.8146496
"13858","7513 ROOSEVELT AVE 11372",-73.8899768,40.747238
"13859","1195 WALTON AVENUE 10452",-73.9198364,40.8348717
"13860","1688 EAST   16 STREET 11229",-73.957524,40.6085204
"13861","3605 CHURCH AVENUE 11203",-73.9434999,40.6513245
"13862","86-13 NORTHERN BOULEVARD 11372",-73.881107,40.756273
"13863","441 7 AVENUE 11215",-73.9843924,40.6630739
"13864","6 WEST    4 STREET 10012",-73.9946739,40.7286287
"13865","4-6 BERRY STREET 11249",-73.9551737,40.7224373
"13866","43 MOTT STREET 10013",-73.99899,40.7152328
"13867","13680 41ST AVE 11355",-73.8267061,40.7590045
"13868","279 CITY ISLAND AVE 10464",-73.7863399,40.8463446
"13869","13110 ROCKAWAY BLVD 11420",-73.807005,40.6745919
"13870","1491 LEXINGTON AVENUE 10029",-73.9507548,40.786108
"13871","303 GRAND ST 10002",-73.9918198,40.7173334
"13872","9211 JAMAICA AVE 11421",-73.8528492,40.6935867
"13873","1325 KINGS HWY 11229",-73.9593719,40.6085437
"13874","273 8 AVENUE 10011",-73.9981627,40.7457405
"13875","55 THOMAS STREET 10013",-74.0073462,40.7168427
"13876","16851687 AMSTERDAM AVENUE 10031",-73.9483762,40.8241955
"13877","2623 E 16TH ST 11235",-73.9530489,40.587477
"13878","1350 SHAKESPEARE AVE 10452",-73.9220223,40.8406933
"13879","205 EAST    4 STREET 10009",-73.9837818,40.7239938
"13880","55 EAST    8 STREET 10003",-73.9934292,40.7311439
"13881","8611 NORTHERN BOULEVARD 11372",-73.881166,40.756141
"13882","64 WEST   10 STREET 10011",-73.9982001,40.7344108
"13883","707 MELROSE AVE 10455",-73.91623,40.820029
"13884","1391 CONEY ISLAND AVENUE 11230",-73.9646453,40.6236779
"13885","770 E TREMONT AVE 10460",-73.8887957,40.8439812
"13886","137 4 AVENUE 10003",-73.9896812,40.7335742
"13887","250 WEST   54 STREET 10019",-73.983522,40.7642452
"13888","8510 5TH AVE 11209",-74.0260817,40.622054
"13889","1436 NOSTRAND AVENUE 11226",-73.949916,40.651219
"13890","2149 KNAPP ST 11229",-73.9336783,40.6001292
"13891","530D CONDUIT BLVD 11208",-73.8695707,40.6769692
"13892","186 FRANKLIN STREET 10013",-74.0096238,40.7195868
"13893","9395 AVENUE U 11223",-73.9038076,40.6221792
"13894","768 9TH AVE 10019",-73.9880018,40.7642804
"13895","755 TARGEE ST 10304",-74.0878467,40.6089437
"13896","535 6 AVENUE 11215",-73.9863899,40.6648302
"13897","534 9TH AVE 10018",-73.9934774,40.7567462
"13898","375 SOUTH END AVENUE 10280",-74.0175481,40.7113038
"13899","11108 QUEENS BOULEVARD 11375",-73.8376327,40.7181742
"13900","32 WATTS STREET 10013",-74.0043525,40.7236469
"13901","115 FEATHERBED LANE 10452",-73.918918,40.8463825
"13902","139 CHRYSTIE STREET 10002",-73.9933619,40.7197427
"13903","1810 3 AVENUE 10029",-73.9474461,40.7882242
"13904","205 EAST HOUSTON STREET 10002",-73.9875011,40.7222166
"13905","1709 AMSTERDAM AVE 10031",-73.9476258,40.824841
"13906","123 W 13TH ST 10011",-73.9983834,40.7373141
"13907","2319 FREDERICK DOUGLASS BLVD 10027",-73.951739,40.8098099
"13908","374 EAST  204 STREET 10467",-73.8772949,40.8712454
"13909","244 WEST   14 STREET 10011",-74.0019653,40.739237
"13910","111 FULTON STREET 10038",-74.0065609,40.7099264
"13911","7614 LIBERTY AVE 11417",-73.8612337,40.6792312
"13912","65 SHERMAN AVENUE 10040",-73.9266496,40.8630987
"13913","1413 ROCKAWAY PARKWAY 11236",-73.9026454,40.6456823
"13914","178 KENT AVENUE 11249",-73.9635289,40.7188272
"13915","254 E 125TH ST 10035",-73.9341841,40.8027402
"13916","99 HUDSON ST 10013",-74.0090777,40.7190816
"13917","5605 BROADWAY 10463",-73.9046306,40.8797232
"13918","2909 23 AVENUE 11105",-73.913308,40.775018
"13919","1535 WESTCHESTER AVE 10472",-73.8786022,40.8288725
"13920","3201 RICHMOND RD 10306",-74.1279156,40.5755572
"13921","3207 WESTCHESTER AVENUE 10461",-73.8299817,40.8518816
"13922","1846 E NEW YORK AVE 11207",-73.9006524,40.6765666
"13923","864 PROSPECT AVE 10459",-73.9010619,40.8201876
"13924","204 AVENUE B 10009",-73.9789934,40.7284543
"13925","515 AMSTERDAM AVENUE 10024",-73.9753571,40.7867787
"13926","2904 172 STREET 11358",-73.794186,40.7630109
"13927","372 3 AVENUE 10016",-73.9817189,40.7413831
"13928","4021 GLENWOOD ROAD 11210",-73.9375073,40.6348662
"13929","114 N 6TH ST 11249",-73.960026,40.718055
"13930","172 E 2ND ST 10009",-73.9847323,40.7225742
"13931","10614 NORTHERN BLVD 11368",-73.8622572,40.7575671
"13932","158 LEWIS AVENUE 11221",-73.9369086,40.6913976
"13933","693 9 AVENUE 10036",-73.9902924,40.7621173
"13934","398 E 52ND ST 10022",-73.9650348,40.754899
"13935","628 COURTLANDT AVENUE 10451",-73.9183819,40.8183719
"13936","420 HUDSON ST 10014",-74.0065674,40.7303199
"13937","171 IRVING AVE 11237",-73.9197888,40.7023278
"13938","1089 CYPRESS AVENUE 11385",-73.8998991,40.696479
"13939","948 MANHATTAN AVENUE 11222",-73.9542733,40.731759
"13940","210 EAST    3 STREET 10009",-73.9828336,40.7224106
"13941","278B WYCKOFF AVE 11237",-73.9121355,40.6998817
"13942","590 MADISON AVE 10022",-73.97237,40.76225
"13943","128 2ND AVE 10003",-73.9874901,40.7282691
"13944","2260 TILLOTSON AVENUE 10475",-73.827522,40.8820918
"13945","22219 BRADDOCK AVENUE 11428",-73.737279,40.729016
"13946","17 EAST   48 STREET 10017",-73.9769071,40.757038
"13947","564 AMSTERDAM AVENUE 10024",-73.9746687,40.7886791
"13948","129 ORCHARD STREET 10002",-73.989708,40.7196907
"13949","5211 5 AVENUE 11220",-74.0116658,40.6435646
"13950","7108 NORTHERN BLVD 11372",-73.8951249,40.7542699
"13951","3217 COLLEGE POINT BLVD 11354",-73.8370636,40.7659058
"13952","9627 ROCKAWAY BOULEVARD 11417",-73.8418982,40.680488
"13953","1430 ST NICHOLAS AVENUE 10033",-73.933092,40.849632
"13954","1866 86 STREET 11214",-74.0012293,40.6061136
"13955","10011 ASTORIA BOULEVARD 11369",-73.8687032,40.7621114
"13956","30 CARMINE ST 10014",-74.0028505,40.730013
"13957","63 EAST KINGSBRIDGE ROAD 10468",-73.8956897,40.8669932
"13958","670 E 233RD ST 10466",-73.8584593,40.8935784
"13959","3920 104 STREET 11368",-73.86224,40.750305
"13960","102 SUFFOLK STREET 10002",-73.9860601,40.7185295
"13961","7124 3RD AVE 11209",-74.0271446,40.6337607
"13962","2169 STEINWAY STREET 11105",-73.9053884,40.7730665
"13963","1251 6 AVENUE 10020",-73.9818092,40.7600994
"13964","0 JFK INTERNATION AIRPORT 11430",-73.7781391,40.6413111
"13965","613 GRAND STREET 11211",-73.9476417,40.7114709
"13966","13849 QUEENS BLVD 11435",-73.8175158,40.7077731
"13967","19208 NORTHERN BOULEVARD 11358",-73.7890212,40.757621
"13968","20420 HILLSIDE AVENUE 11423",-73.7602687,40.7203827
"13969","45 ROCKEFELLER CENTER 10020",-73.9781246,40.7587395
"13970","27 3 AVENUE 10003",-73.9893222,40.7295826
"13971","1269 FLUSHING AVE 11237",-73.9225129,40.7090166
"13972","9 HYATT STREET 10301",-74.0768044,40.6422101
"13973","1467 ROCKAWAY PKWY 11236",-73.9012666,40.6445238
"13974","9927 43 AVENUE 11368",-73.8708165,40.7445574
"13975","10203 ROOSEVELT AVENUE 11368",-73.8640933,40.7499137
"13976","1253 SCHENECTADY AVE 11203",-73.932291,40.6421672
"13977","6 EAST   46 STREET 10017",-73.9784442,40.7555254
"13978","470 EAST TREMONT AVENUE 10457",-73.8979631,40.8468387
"13979","16116 CROSSBAY BOULEVARD 11414",-73.8393608,40.6552173
"13980","16910 HILLSIDE AVE 11432",-73.792557,40.710645
"13981","15802 ROCKAWAY BLVD 11434",-73.779082,40.6653776
"13982","3827 3RD AVE 10457",-73.901622,40.838107
"13983","94 BEDFORD AVENUE 11249",-73.9550136,40.7206154
"13984","405 WEST   55 STREET 10019",-73.9868587,40.7669315
"13985","13529 37 AVENUE 11354",-73.8321798,40.7615159
"13986","55 W 46TH ST 10036",-73.9810285,40.7572615
"13987","5008 69 STREET 11377",-73.8959679,40.7366203
"13988","75 INNIS STREET 10302",-74.1437482,40.6341569
"13989","14 AVENUE A 10009",-73.985741,40.722516
"13990","54 PRINCE STREET 10012",-73.9963118,40.72346
"13991","8306 GRAND AVENUE 11373",-73.8837873,40.7332085
"13992","793 FLUSHING AVENUE 11206",-73.9410196,40.7011337
"13993","706 FULTON ST 11217",-73.9737195,40.685812
"13994","1 WORLD FINANCIAL CENTER 10281",-74.0155985,40.7105299
"13995","2637 86 STREET 11223",-73.9837861,40.5960882
"13996","77 FULTON STREET 10038",-74.0046585,40.7091327
"13997","301 E 49TH ST 10017",-73.9685278,40.7542526
"13998","620 ATLANTIC AVE 11217",-73.9752822,40.6826571
"13999","215 WEST   29 STREET 10001",-73.9935006,40.748336
"14000","268 CLINTON STREET 11201",-73.9957591,40.6878046
"14001","303 SCHENECTADY AVENUE 11213",-73.934014,40.6675991
"14002","15608 ROCKAWAY BOULEVARD 11434",-73.7801249,40.6663343
"14003","748 RICHMOND TER 10301",-74.0970553,40.6445602
"14004","413 GRAHAM AVE 11211",-73.9451083,40.7172161
"14005","147 WEST   40 STREET 10018",-73.987424,40.7547158
"14006","9103 AVENUE L 11236",-73.899778,40.6360412
"14007","99 LEXINGTON AVE 10016",-73.9826923,40.7420798
"14008","3915 BELL BLVD 11361",-73.7713872,40.7648925
"14009","2072 8TH AVE 10026",-73.9568282,40.8019091
"14010","4711 WHITE PLAINS RD 10470",-73.8503477,40.9039105
"14011","730 CLASSON AVE 11238",-73.960244,40.675246
"14012","1875 UTICA AVENUE 11234",-73.9276705,40.6262885
"14013","239 PARK AVE S 10003",-73.9876783,40.7378436
"14014","251 MURRAY STREET 10282",-74.0155067,40.7155337
"14015","28 CANAL ST 10002",-73.9905088,40.7143259
"14016","5167 EAST  161 STREET 10451",-73.9252904,40.828054
"14017","960 BLOOMINGDALE ROAD 10309",-74.2212482,40.5494717
"14018","4911 ROOSEVELT AVE 11377",-73.915351,40.743491
"14019","170 GRAHAM AVENUE 11206",-73.9430203,40.7075674
"14020","6601 13 AVENUE 11219",-74.002057,40.6251686
"14021","3720 30 AVENUE 11103",-73.9160418,40.7641774
"14022","3216 3 AVENUE 10451",-73.908864,40.8231899
"14023","200 CHAMBERS STREET 10007",-74.0124024,40.7168039
"14024","158 BLEECKER STREET 10012",-74.0000523,40.7284753
"14025","7809 3RD AVE 11209",-74.0285386,40.6289813
"14026","6932 GRAND AVENUE 11378",-73.8942174,40.7263012
"14027","2628 CEDAR STREET 10005",-74.0086128,40.7073556
"14028","129 FRONT STREET 10005",-74.0061844,40.7050863
"14029","11505 FARMERS BOULEVARD 11412",-73.7612709,40.695757
"14030","100 STANTON STREET 10002",-73.9879186,40.7213847
"14031","768 MANOR ROAD 10314",-74.1218479,40.608629
"14032","4117 UNION STREET 11355",-73.8257186,40.7588148
"14033","107 GRAHAM AVENUE 11206",-73.9431911,40.7054035
"14034","67 LAFAYETTE AVENUE 11217",-73.9758338,40.6873081
"14035","217 EAST HOUSTON STREET 10002",-73.9867935,40.72209
"14036","310 S 4TH ST 11211",-73.9557899,40.7091666
"14037","60 2 AVENUE 10003",-73.9893207,40.7257346
"14038","10014 NORTHERN BLVD 11368",-73.8677642,40.7571937
"14039","120 LAFAYETTE AVE 11238",-73.9729904,40.6875956
"14040","111 FIRST AVE 10003",-73.986104,40.7269426
"14041","216 ROSS STREET 11211",-73.9587555,40.7066124
"14042","6908 FRESH POND RD 11385",-73.8955057,40.7028232
"14043","297 3 AVENUE 10010",-73.9830291,40.7385113
"14044","4024 WHITE PLAINS ROAD 10466",-73.8594916,40.8890208
"14045","6648 MYRTLE AVE 11385",-73.8865811,40.7012838
"14046","4301 31 AVENUE 11103",-73.9143904,40.76032
"14047","661 LEXINGTON AVE 10022",-73.9697968,40.7597355
"14048","707 9TH AVE 10019",-73.98995,40.7626454
"14049","860 10 AVENUE 10019",-73.9885398,40.7686308
"14050","957 FULTON STREET 11238",-73.9645984,40.6831695
"14051","990 ROSSVILLE AVE 10309",-74.212501,40.5512508
"14052","238 THOMPSON STREET 10012",-73.9982425,40.7298729
"14053","137 7 AVENUE 11215",-73.9763839,40.6728257
"14054","97 W FORDHAM RD 10468",-73.9045235,40.862999
"14055","215 UNION ST 11231",-73.9993027,40.6835003
"14056","401 WEST   48 STREET 10036",-73.9901381,40.7625653
"14057","302 COLUMBUS AVE 10023",-73.9779774,40.7790085
"14058","240 WEST   55 STREET 10019",-73.9830476,40.764892
"14059","166 2ND AVE 10003",-73.9863282,40.7299088
"14060","106 MOSCO STREET 10013",-73.9992861,40.7145687
"14061","2601 OCEAN PARKWAY 11235",-73.9655812,40.5854896
"14062","11102 LIBERTY AVE 11419",-73.8309079,40.6846212
"14063","14613 ARCHER AVENUE 11435",-73.8082319,40.700688
"14064","10706 71 ROAD 11375",-82.0397234,40.4565494
"14065","12080 QUEENS BLVD 11415",-73.8282212,40.7127842
"14066","39 NAHANT STREET 10308",-74.1470816,40.5588564
"14067","8714 ROCKAWAY BEACH BLVD 11693",-73.8127174,40.5875742
"14068","10102 103 AVENUE 11417",-73.840374,40.683319
"14069","3335 FRANCIS LEWIS BLVD 11358",-73.7896157,40.7666113
"14070","551 AMSTERDAM AVE 10024",-73.9746386,40.7882319
"14071","123 WEST   45 STREET 10036",-73.9837397,40.7574076
"14072","2232 3RD AVE 10035",-73.9377855,40.801592
"14073","641 MALCOLM X BLVD 10037",-73.9376142,40.8186746
"14074","651 ONDERDONK AVENUE 11385",-73.9079746,40.7046358
"14075","25815 HILLSIDE AVE 11004",-73.7095945,40.7372671
"14076","51-55 WILLOUGHBY STREET 11201",-73.9867303,40.6923267
"14077","8021 MYRTLE AVE 11385",-73.867396,40.703241
"14078","180 WEST STREET 11222",-73.95956,40.73317
"14079","12010 QUEENS BLVD 11415",-73.829897,40.7135219
"14080","119 COURT ST 11201",-73.9917284,40.6904202
"14081","9906 NORTHERN BOULEVARD 11368",-73.8691296,40.7569888
"14082","1433 2ND AVE 10021",-73.957332,40.7706207
"14083","150 WATER ST 10005",-74.0060591,40.7064287
"14084","1404 AVENUE X 11235",-73.9558523,40.5919797
"14085","403 W 43RD STREET 10036",-73.992455,40.7594101
"14086","187 SUYDAM ST 11221",-73.9257016,40.700274
"14087","120 FRANKLIN ST 11222",-73.9572071,40.7288735
"14088","3 BLEECKER STREET 10012",-73.99259,40.725475
"14089","304 EAST    6 STREET 10003",-73.9881794,40.7271171
"14090","158 WEST   23 STREET 10011",-73.9950841,40.7435593
"14091","73 LAFAYETTE AVENUE 11217",-73.975409,40.6873454
"14092","246 MOTT ST 10012",-73.9946633,40.7232848
"14093","6309 18 AVENUE 11204",-73.9891026,40.6198876
"14094","138 MONTAGUE ST 11201",-73.993836,40.6944743
"14095","19316 NORTHERN BLVD 11358",-73.7881149,40.7576148
"14096","3150 BAINBRIDGE AVENUE 10467",-73.8792148,40.8751011
"14097","444 7TH AVE 11215",-73.9848739,40.663293
"14098","4104 163RD ST 11358",-73.8030487,40.7613075
"14099","325 W 33RD ST 10001",-73.9951129,40.7522573
"14100","2848 STEINWAY ST 11103",-73.9148482,40.7644099
"14101","324 SUYDAM STREET 11237",-73.9222281,40.7033323
"14102","11902 LIBERTY AVE 11419",-73.8239191,40.6860935
"14103","2605 FRANCIS LEWIS BOULEVARD 11358",-73.7948425,40.7728994
"14104","28 W 53RD ST 10019",-73.9774306,40.7608702
"14105","7810 20TH AVE 11214",-73.9939725,40.608983
"14106","7721 3 AVENUE 11209",-74.0283135,40.6294318
"14107","753 FULTON ST 11217",-73.9746086,40.6865794
"14108","235237 WEST   48 STREET 10036",-73.9884489,40.7616404
"14109","266 PROSPECT PARK WEST 11215",-73.9821782,40.6586274
"14110","248 10 AVENUE 10001",-74.003165,40.748505
"14111","4910 VERNON BLVD 11101",-73.9542378,40.7431514
"14112","433 W 34TH ST 10001",-73.9977639,40.7542733
"14113","813 8 AVENUE 10019",-73.986858,40.7616668
"14114","15803 NORTHERN BLVD 11358",-73.8071128,40.7634354
"14115","2113 AVENUE Z 11235",-73.947874,40.5888534
"14116","4619 QUEENS BOULEVARD 11104",-73.9179922,40.7434375
"14117","2008 WILLIAMSBRIDGE ROAD 10461",-73.8546529,40.8545093
"14118","3009 BROADWAY 10027",-73.9639617,40.8091347
"14119","1404 OGDEN AVENUE 10452",-73.9237779,40.8426183
"14120","2542 WHITE PLAINS ROAD 10467",-73.867028,40.86457
"14121","16904 CROCHERON AVENUE 11358",-73.7968201,40.7626204
"14122","238 E 58TH ST 10022",-73.9656428,40.7601091
"14123","37 WEST   19 STREET 10011",-73.9931645,40.7400645
"14124","8718 QUEENS BLVD 11373",-73.8758776,40.7350804
"14125","1270A ST NICHOLAS AVE 10033",-73.9368744,40.8443933
"14126","10916 SUTPHIN BOULEVARD 11435",-73.7981019,40.6913566
"14127","741 GRAND ST 11211",-73.9431984,40.711985
"14128","8530 3 AVENUE 11209",-74.031272,40.6236907
"14129","88 5 AVENUE 11217",-73.9779537,40.6804464
"14130","106 MACDOUGAL ST 10012",-74.0007114,40.7293978
"14131","4017 BELL BOULEVARD 11361",-73.7708157,40.7638172
"14132","364 LEWIS AVENUE 11233",-73.9353025,40.6830882
"14133","4613 5TH AVE 11220",-74.0080543,40.646968
"14134","4000 HYLAN BOULEVARD 10308",-74.1459372,40.5418409
"14135","2905 BROADWAY 11106",-73.926578,40.7628026
"14136","13344 WHITESTONE EXPY 11354",-73.8360696,40.7690086
"14137","0 LAGUARDIA AIRPORT 11371",-73.8739659,40.7769271
"14138","5121 8TH AVENUE 11220",-74.0045816,40.6400048
"14139","90 WYTHE AVE. 11249",-73.9583298,40.7217526
"14140","19603 GRAND CENTRAL PARKWAY 11423",-73.779098,40.7206368
"14141","385 EAST FORDHAM ROAD 10458",-73.8917985,40.8621617
"14142","132 SAINT MARKS PL 10009",-73.9834922,40.7267017
"14143","1240 CASTLETON AVENUE 10310",-74.1239212,40.6339156
"14144","247A PARK AVE S 10003",-73.9878021,40.7381237
"14145","255 MALCOLM X BOULEVARD 11233",-73.9290108,40.6838665
"14146","858 10 AVENUE 10019",-73.9886085,40.7685815
"14147","346 GRAHAM AVE 11211",-73.9441826,40.7147291
"14148","1350 JEROME AVE 10452",-73.9183105,40.8390103
"14149","135 MOTT STREET 10013",-73.9968989,40.7185289
"14150","259 PROSPECT PARK WEST 11215",-73.9815835,40.6585596
"14151","33 BEAVER ST 10004",-74.0120353,40.7053419
"14152","4010 82ND ST 11373",-73.884064,40.7472617
"14153","139 E 12TH ST 10003",-73.9883289,40.7321672
"14154","22 W 34TH ST 10001",-73.9864332,40.7489371
"14155","132 HAVEMEYER STREET 11211",-73.9574532,40.7121817
"14156","5811 WOODSIDE AVENUE 11377",-73.9058659,40.7456127
"14157","9507 31ST AVE 11369",-73.8732586,40.7607766
